date,temperature,humidity,luminosity
2020-12-02 16:25:33.505,21.9,17.4,42
2020-12-02 16:25:31.227,21.9,17.4,40
2020-12-02 16:25:28.954,21.9,17.5,41
2020-12-02 16:25:26.676,21.9,17.6,41
2020-12-02 16:25:24.399,21.9,17.7,41
2020-12-02 16:25:22.123,21.9,17.8,42
2020-12-02 16:25:19.843,21.9,17.9,41
2020-12-02 16:25:17.570,21.9,17.8,40
2020-12-02 16:25:15.293,21.8,17.9,40
2020-12-02 16:25:13.015,21.8,18.0,41
2020-12-02 16:25:10.739,21.8,18.1,41
2020-12-02 16:25:08.460,21.8,18.2,40
2020-12-02 16:25:06.186,21.8,18.3,41
2020-12-02 16:25:03.909,21.8,18.5,38
2020-12-02 16:25:01.631,21.8,18.6,38
2020-12-02 16:24:59.354,21.8,18.8,36
2020-12-02 16:24:57.076,21.8,18.9,37
2020-12-02 16:24:54.803,21.7,18.9,37
2020-12-02 16:24:52.525,21.8,19.0,39
2020-12-02 16:24:50.247,21.7,19.1,38
2020-12-02 16:24:47.970,21.8,18.3,41
2020-12-02 16:24:45.692,21.7,18.1,41
2020-12-02 16:24:43.415,21.7,18.0,42
2020-12-02 16:24:41.141,21.7,17.7,41
2020-12-02 16:24:38.864,21.7,17.2,38
2020-12-02 16:24:36.586,21.7,17.2,35
2020-12-02 16:24:34.308,21.7,17.2,36
2020-12-02 16:24:32.031,21.7,17.1,36
2020-12-02 16:24:29.757,21.7,17.1,36
2020-12-02 16:24:27.483,21.7,17.0,35
2020-12-02 16:24:25.203,21.7,17.0,35
2020-12-02 16:24:22.924,21.7,17.0,39
2020-12-02 16:24:20.647,21.7,17.0,40
2020-12-02 16:24:18.373,21.7,17.0,39
2020-12-02 16:24:16.096,21.7,17.0,40
2020-12-02 16:24:13.818,21.7,16.9,40
2020-12-02 16:24:11.541,21.7,16.9,41
2020-12-02 16:24:09.269,21.7,16.9,43
2020-12-02 16:24:06.990,21.7,16.9,41
2020-12-02 16:24:04.712,21.7,16.9,42
2020-12-02 16:24:02.434,21.7,17.0,41
2020-12-02 16:24:00.157,21.7,17.0,43
2020-12-02 16:23:57.883,21.7,17.0,42
2020-12-02 16:23:55.606,21.7,16.9,41
2020-12-02 16:23:53.329,21.7,17.0,42
2020-12-02 16:23:51.050,21.8,17.1,43
2020-12-02 16:23:48.777,21.8,17.1,41
2020-12-02 16:23:46.500,21.8,17.1,37
2020-12-02 16:23:44.222,21.8,17.1,37
2020-12-02 16:23:41.944,21.8,17.1,38
2020-12-02 16:23:39.667,21.8,17.1,41
2020-12-02 16:23:37.393,21.8,17.1,41
2020-12-02 16:23:35.115,21.8,17.1,39
2020-12-02 16:23:32.839,21.8,17.2,40
2020-12-02 16:23:30.560,21.8,17.2,38
2020-12-02 16:23:28.283,21.7,17.2,41
2020-12-02 16:23:26.009,21.7,17.3,38
2020-12-02 16:23:23.734,21.7,17.3,42
2020-12-02 16:23:21.454,21.7,17.2,41
2020-12-02 16:23:19.176,21.7,17.2,41
2020-12-02 16:23:16.899,21.7,17.2,43
2020-12-02 16:23:14.625,21.7,17.2,42
2020-12-02 16:23:12.348,21.7,17.2,42
2020-12-02 16:23:10.070,21.7,17.2,42
2020-12-02 16:23:07.793,21.7,17.2,44
2020-12-02 16:23:05.520,21.7,17.1,43
2020-12-02 16:23:03.242,21.7,17.1,43
2020-12-02 16:23:00.964,21.7,17.1,43
2020-12-02 16:22:58.686,21.7,17.1,43
2020-12-02 16:22:56.409,21.7,17.1,44
2020-12-02 16:22:54.135,21.7,17.1,43
2020-12-02 16:22:51.858,21.7,17.1,42
2020-12-02 16:22:49.580,21.7,17.1,42
2020-12-02 16:22:47.303,21.7,17.1,42
2020-12-02 16:22:45.025,21.7,17.1,44
2020-12-02 16:22:42.751,21.7,17.1,42
2020-12-02 16:22:40.474,21.7,17.1,42
2020-12-02 16:22:38.197,21.7,17.1,43
2020-12-02 16:22:35.919,21.7,17.1,44
2020-12-02 16:22:33.645,21.7,17.1,43
2020-12-02 16:22:31.369,21.7,17.1,42
2020-12-02 16:22:29.090,21.7,17.1,42
2020-12-02 16:22:26.812,21.7,17.1,41
2020-12-02 16:22:24.535,21.7,17.1,44
2020-12-02 16:22:22.264,21.7,17.2,41
2020-12-02 16:22:19.984,21.7,17.2,41
2020-12-02 16:22:17.706,21.7,17.2,52
2020-12-02 16:22:15.429,21.7,17.1,51
2020-12-02 16:22:13.151,21.7,17.1,47
2020-12-02 16:22:10.877,21.7,17.1,51
2020-12-02 16:22:08.599,21.7,17.1,51
2020-12-02 16:22:06.322,21.7,17.1,51
2020-12-02 16:22:04.044,21.7,17.1,52
2020-12-02 16:22:01.771,21.8,17.1,52
2020-12-02 16:21:59.493,21.7,17.0,51
2020-12-02 16:21:57.216,21.8,17.1,51
2020-12-02 16:21:54.938,21.8,17.1,52
